,Unnamed: 0,HomeTeam,AwayTeam,HomeScore,AwayScore,Time,Ref,HomeForm,AwayForm,HomeMissingPlayers,AwayMissingPlayers,Round,GD,HomeAtt,HomeDef,HomeMid,HomeOVR,AwayAtt,AwayDef,AwayMid,AwayOVR,y,Year,Month,Day,Round_Number
149,149,Crystal Palace,Liverpool,0,0,2023-02-25 21:45:00,Darren England,4,6,0,1,Premier League Round 25 2022/2023,0,75,76,76,76,84,85,84,85,0,2023,2,25,25
150,150,Tottenham,Chelsea,2,0,2023-02-26 15:30:00,Stuart Attwell,9,3,1,1,Premier League Round 25 2022/2023,2,84,79,81,82,83,83,86,84,1,2023,2,26,25
151,151,Liverpool,Everton,2,0,2023-02-13 22:00:00,Simon Hooper,4,3,0,1,Premier League Round 23 2022/2023,2,84,85,84,85,80,77,77,77,1,2023,2,13,23
152,152,Arsenal,Man City,1,3,2023-02-15 21:30:00,Anthony Taylor,7,12,1,0,Premier League Round 12 2022/2023,-2,83,79,80,80,85,86,86,85,-1,2023,2,15,12
153,153,Aston Villa,Arsenal,2,4,2023-02-18 14:30:00,Simon Hooper,6,4,1,1,Premier League Round 24 2022/2023,-2,79,80,78,79,83,79,80,80,-1,2023,2,18,24
154,154,Brentford,Crystal Palace,1,1,2023-02-18 17:00:00,Paul Tierney,8,3,4,5,Premier League Round 24 2022/2023,0,75,75,74,75,75,76,76,76,0,2023,2,18,24
155,155,Brighton,Fulham,0,1,2023-02-18 17:00:00,Darren England,11,8,2,0,Premier League Round 24 2022/2023,-1,76,77,75,76,78,74,75,75,-1,2023,2,18,24
156,156,Chelsea,Southampton,0,1,2023-02-18 17:00:00,David Coote,6,3,1,1,Premier League Round 24 2022/2023,-1,83,83,86,84,75,75,76,76,-1,2023,2,18,24
157,157,Everton,Leeds,1,0,2023-02-18 17:00:00,Andy Madley,3,5,1,1,Premier League Round 24 2022/2023,1,80,77,77,77,78,76,76,76,1,2023,2,18,24
158,158,Nottm Forest,Man City,1,1,2023-02-18 17:00:00,Graham Scott,4,12,3,0,Premier League Round 24 2022/2023,0,76,73,73,74,85,86,86,85,0,2023,2,18,24
159,159,Wolves,Bournemouth,0,1,2023-02-18 17:00:00,Michael Salisbury,9,2,3,1,Premier League Round 24 2022/2023,-1,79,77,79,78,73,73,74,74,-1,2023,2,18,24
160,160,Newcastle,Liverpool,0,2,2023-02-18 19:30:00,Anthony Taylor,9,7,1,1,Premier League Round 24 2022/2023,-2,78,79,76,78,84,85,84,85,-1,2023,2,18,24
161,161,Man United,Leeds,2,2,2023-02-08 22:00:00,Simon Hooper,12,7,5,5,Premier League Round 8 2022/2023,0,81,80,82,82,78,76,76,76,0,2023,2,8,8
162,162,West Ham,Chelsea,1,1,2023-02-11 14:30:00,Craig Pawson,10,5,0,1,Premier League Round 23 2022/2023,0,79,79,80,79,83,83,86,84,0,2023,2,11,23
163,163,Arsenal,Brentford,1,1,2023-02-11 17:00:00,Peter Bankes,9,10,7,6,Premier League Round 23 2022/2023,0,83,79,80,80,75,75,74,75,0,2023,2,11,23
164,164,Crystal Palace,Brighton,1,1,2023-02-11 17:00:00,Michael Oliver,2,13,0,2,Premier League Round 23 2022/2023,0,75,76,76,76,76,77,75,76,0,2023,2,11,23
165,165,Fulham,Nottm Forest,2,0,2023-02-11 17:00:00,Andy Madley,5,7,0,3,Premier League Round 23 2022/2023,2,78,74,75,75,76,73,73,74,1,2023,2,11,23
166,166,Leicester,Tottenham,4,1,2023-02-11 17:00:00,Michael Salisbury,7,9,2,1,Premier League Round 23 2022/2023,3,79,78,79,79,84,79,81,82,1,2023,2,11,23
167,167,Southampton,Wolves,1,2,2023-02-11 17:00:00,Jarred Gillett,3,6,4,4,Premier League Round 23 2022/2023,-1,75,75,76,76,79,77,79,78,-1,2023,2,11,23
168,168,Bournemouth,Newcastle,1,1,2023-02-11 19:30:00,Stuart Attwell,1,11,1,1,Premier League Round 23 2022/2023,0,73,73,74,74,78,79,76,78,0,2023,2,11,23
169,169,Leeds,Man United,0,2,2023-02-12 16:00:00,Paul Tierney,8,13,7,6,Premier League Round 23 2022/2023,-2,78,76,76,76,81,80,82,82,-1,2023,2,12,23
170,170,Man City,Aston Villa,3,1,2023-02-12 18:30:00,Robert Jones,9,7,0,1,Premier League Round 23 2022/2023,2,85,86,86,85,79,80,78,79,1,2023,2,12,23
171,171,Fulham,Tottenham,0,1,2023-01-23 22:15:00,Paul Tierney,12,6,5,7,Premier League Round 21 2022/2023,-1,78,74,75,75,84,79,81,82,-1,2023,1,23,21
172,172,Chelsea,Fulham,0,0,2023-02-03 22:00:00,Stuart Attwell,4,7,1,0,Premier League Round 22 2022/2023,0,83,83,86,84,78,74,75,75,0,2023,2,3,22
173,173,Everton,Arsenal,1,0,2023-02-04 14:30:00,David Coote,1,10,1,1,Premier League Round 22 2022/2023,1,80,77,77,77,83,79,80,80,1,2023,2,4,22
174,174,Aston Villa,Leicester,2,4,2023-02-04 17:00:00,Darren England,10,7,3,6,Premier League Round 22 2022/2023,-2,79,80,78,79,79,78,79,79,-1,2023,2,4,22
175,175,Brentford,Southampton,3,0,2023-02-04 17:00:00,Darren Bond,10,6,4,4,Premier League Round 22 2022/2023,3,75,75,74,75,75,75,76,76,1,2023,2,4,22
176,176,Brighton,Bournemouth,1,0,2023-02-04 17:00:00,Craig Pawson,13,1,2,1,Premier League Round 22 2022/2023,1,76,77,75,76,73,73,74,74,1,2023,2,4,22
177,177,Man United,Crystal Palace,2,1,2023-02-04 17:00:00,Andre Marriner,10,2,1,0,Premier League Round 22 2022/2023,1,81,80,82,82,75,76,76,76,1,2023,2,4,22
178,178,Wolves,Liverpool,3,0,2023-02-04 17:00:00,Paul Tierney,4,5,4,7,Premier League Round 22 2022/2023,3,79,77,79,78,84,85,84,85,1,2023,2,4,22
179,179,Newcastle,West Ham,1,1,2023-02-04 19:30:00,Peter Bankes,13,10,1,0,Premier League Round 22 2022/2023,0,78,79,76,78,79,79,80,79,0,2023,2,4,22
180,180,Nottm Forest,Leeds,1,0,2023-02-05 16:00:00,Robert Jones,7,8,1,0,Premier League Round 22 2022/2023,1,76,73,73,74,78,76,76,76,1,2023,2,5,22
181,181,Tottenham,Man City,1,0,2023-02-05 18:30:00,Andy Madley,9,9,6,7,Premier League Round 22 2022/2023,1,84,79,81,82,85,86,86,85,1,2023,2,5,22
182,182,Crystal Palace,Man United,1,1,2023-01-18 22:00:00,Robert Jones,3,15,0,1,Premier League Round 7 2022/2023,0,75,76,76,76,81,80,82,82,0,2023,1,18,7
183,183,Man City,Tottenham,4,2,2023-01-19 22:00:00,Simon Hooper,7,7,6,5,Premier League Round 7 2022/2023,2,85,86,86,85,84,79,81,82,1,2023,1,19,7
184,184,Liverpool,Chelsea,0,0,2023-01-21 14:30:00,Michael Oliver,7,4,0,1,Premier League Round 21 2022/2023,0,84,85,84,85,83,83,86,84,0,2023,1,21,21
185,185,Bournemouth,Nottm Forest,1,1,2023-01-21 17:00:00,Andy Madley,0,10,1,3,Premier League Round 21 2022/2023,0,73,73,74,74,76,73,73,74,0,2023,1,21,21
186,186,Leicester,Brighton,2,2,2023-01-21 17:00:00,Thomas Bramall,3,12,2,1,Premier League Round 21 2022/2023,0,79,78,79,79,76,77,75,76,0,2023,1,21,21
187,187,Southampton,Aston Villa,0,1,2023-01-21 17:00:00,Michael Salisbury,9,7,4,5,Premier League Round 21 2022/2023,-1,75,75,76,76,79,80,78,79,-1,2023,1,21,21
188,188,West Ham,Everton,2,0,2023-01-21 17:00:00,Stuart Attwell,4,1,0,1,Premier League Round 21 2022/2023,2,79,79,80,79,80,77,77,77,1,2023,1,21,21
189,189,Crystal Palace,Newcastle,0,0,2023-01-21 19:30:00,Craig Pawson,4,8,0,1,Premier League Round 21 2022/2023,0,75,76,76,76,78,79,76,78,0,2023,1,21,21
190,190,Leeds,Brentford,0,0,2023-01-22 16:00:00,Peter Bankes,6,10,6,7,Premier League Round 21 2022/2023,0,78,76,76,76,75,75,74,75,0,2023,1,22,21
191,191,Man City,Wolves,3,0,2023-01-22 16:00:00,David Coote,9,5,0,3,Premier League Round 21 2022/2023,3,85,86,86,85,79,77,79,78,1,2023,1,22,21
192,192,Arsenal,Man United,3,2,2023-01-22 18:30:00,Anthony Taylor,13,13,1,1,Premier League Round 21 2022/2023,1,83,79,80,80,81,80,82,82,1,2023,1,22,21
193,193,Fulham,Chelsea,2,1,2023-01-12 22:00:00,David Coote,13,4,0,1,Premier League Round 7 2022/2023,1,78,74,75,75,83,83,86,84,1,2023,1,12,7
194,194,Aston Villa,Leeds,2,1,2023-01-13 22:00:00,Michael Oliver,4,3,5,4,Premier League Round 20 2022/2023,1,79,80,78,79,78,76,76,76,1,2023,1,13,20
195,195,Man United,Man City,2,1,2023-01-14 14:30:00,Stuart Attwell,15,10,1,0,Premier League Round 20 2022/2023,1,81,80,82,82,85,86,86,85,1,2023,1,14,20
196,196,Brighton,Liverpool,3,0,2023-01-14 17:00:00,Darren England,9,7,1,0,Premier League Round 20 2022/2023,3,76,77,75,76,84,85,84,85,1,2023,1,14,20
197,197,Everton,Southampton,1,2,2023-01-14 17:00:00,John Brooks,4,6,7,4,Premier League Round 20 2022/2023,-1,80,77,77,77,75,75,76,76,-1,2023,1,14,20
198,198,Nottm Forest,Leicester,2,0,2023-01-14 17:00:00,Paul Tierney,7,3,5,3,Premier League Round 20 2022/2023,2,76,73,73,74,79,78,79,79,1,2023,1,14,20
199,199,Wolves,West Ham,1,0,2023-01-14 17:00:00,Simon Hooper,5,5,3,1,Premier League Round 20 2022/2023,1,79,77,79,78,79,79,80,79,1,2023,1,14,20
200,200,Brentford,Bournemouth,2,0,2023-01-14 19:30:00,Jarred Gillett,8,0,4,6,Premier League Round 20 2022/2023,2,75,75,74,75,73,73,74,74,1,2023,1,14,20
201,201,Chelsea,Crystal Palace,1,0,2023-01-15 16:00:00,Peter Bankes,4,6,1,0,Premier League Round 20 2022/2023,1,83,83,86,84,75,76,76,76,1,2023,1,15,20
202,202,Newcastle,Fulham,1,0,2023-01-15 16:00:00,Robert Jones,8,15,1,0,Premier League Round 20 2022/2023,1,78,79,76,78,78,74,75,75,1,2023,1,15,20
203,203,Tottenham,Arsenal,0,2,2023-01-15 18:30:00,Craig Pawson,8,10,0,1,Premier League Round 20 2022/2023,-2,84,79,81,82,83,79,80,80,-1,2023,1,15,20
204,204,Brentford,Liverpool,3,1,2023-01-02 19:30:00,Stuart Attwell,5,9,4,5,Premier League Round 19 2022/2023,2,75,75,74,75,84,85,84,85,1,2023,1,2,19
205,205,Arsenal,Newcastle,0,0,2023-01-03 21:45:00,Andy Madley,12,13,0,1,Premier League Round 19 2022/2023,0,83,79,80,80,78,79,76,78,0,2023,1,3,19
206,206,Everton,Brighton,1,4,2023-01-03 21:45:00,Andre Marriner,7,4,1,1,Premier League Round 19 2022/2023,-3,80,77,77,77,76,77,75,76,-1,2023,1,3,19
207,207,Leicester,Fulham,0,1,2023-01-03 21:45:00,Darren Bond,7,7,2,0,Premier League Round 19 2022/2023,-1,79,78,79,79,78,74,75,75,-1,2023,1,3,19
208,208,Man United,Bournemouth,3,0,2023-01-03 22:00:00,Michael Salisbury,9,6,0,1,Premier League Round 19 2022/2023,3,81,80,82,82,73,73,74,74,1,2023,1,3,19
209,209,Southampton,Nottm Forest,0,1,2023-01-04 21:30:00,Thomas Bramall,6,7,0,1,Premier League Round 19 2022/2023,-1,75,75,76,76,76,73,73,74,-1,2023,1,4,19
210,210,Leeds,West Ham,2,2,2023-01-04 21:45:00,David Coote,7,7,5,5,Premier League Round 19 2022/2023,0,78,76,76,76,79,79,80,79,0,2023,1,4,19
211,211,Aston Villa,Wolves,1,1,2023-01-04 22:00:00,Jarred Gillett,7,10,2,4,Premier League Round 19 2022/2023,0,79,80,78,79,79,77,79,78,0,2023,1,4,19
212,212,Crystal Palace,Tottenham,0,4,2023-01-04 22:00:00,Michael Oliver,7,8,6,4,Premier League Round 19 2022/2023,-4,75,76,76,76,84,79,81,82,-1,2023,1,4,19
213,213,Chelsea,Man City,0,1,2023-01-05 22:00:00,Paul Tierney,4,10,1,0,Premier League Round 19 2022/2023,-1,83,83,86,84,85,86,86,85,-1,2023,1,5,19
214,214,West Ham,Brentford,0,2,2022-12-30 21:45:00,Darren England,7,5,7,5,Premier League Round 18 2022/2023,-2,79,79,80,79,75,75,74,75,-1,2022,12,30,18
215,215,Liverpool,Leicester,2,1,2022-12-30 22:00:00,Craig Pawson,9,10,4,4,Premier League Round 18 2022/2023,1,84,85,84,85,79,78,79,79,1,2022,12,30,18
216,216,Wolves,Man United,0,1,2022-12-31 14:30:00,Robert Jones,10,9,3,0,Premier League Round 18 2022/2023,-1,79,77,79,78,81,80,82,82,-1,2022,12,31,18
217,217,Bournemouth,Crystal Palace,0,2,2022-12-31 17:00:00,Andre Marriner,6,5,1,0,Premier League Round 18 2022/2023,-2,73,73,74,74,75,76,76,76,-1,2022,12,31,18
218,218,Fulham,Southampton,2,1,2022-12-31 17:00:00,Graham Scott,5,6,6,4,Premier League Round 18 2022/2023,1,78,74,75,75,75,75,76,76,1,2022,12,31,18
219,219,Man City,Everton,1,1,2022-12-31 17:00:00,Andy Madley,12,6,0,1,Premier League Round 18 2022/2023,0,85,86,86,85,80,77,77,77,0,2022,12,31,18
220,220,Newcastle,Leeds,0,0,2022-12-31 17:00:00,Simon Hooper,15,6,6,4,Premier League Round 18 2022/2023,0,78,79,76,78,78,76,76,76,0,2022,12,31,18
221,221,Brighton,Arsenal,2,4,2022-12-31 19:30:00,Anthony Taylor,7,12,1,0,Premier League Round 18 2022/2023,-2,76,77,75,76,83,79,80,80,-1,2022,12,31,18
222,222,Tottenham,Aston Villa,0,2,2023-01-01 16:00:00,John Brooks,8,4,4,4,Premier League Round 18 2022/2023,-2,84,79,81,82,79,80,78,79,-1,2023,1,1,18
223,223,Nottm Forest,Chelsea,1,1,2023-01-01 18:30:00,Peter Bankes,6,3,1,1,Premier League Round 18 2022/2023,0,76,73,73,74,83,83,86,84,0,2023,1,1,18
224,224,Brentford,Tottenham,2,2,2022-12-26 14:30:00,David Coote,4,7,6,7,Premier League Round 17 2022/2023,0,75,75,74,75,84,79,81,82,0,2022,12,26,17
225,225,Crystal Palace,Fulham,0,3,2022-12-26 17:00:00,Andy Madley,5,5,4,4,Premier League Round 17 2022/2023,-3,75,76,76,76,78,74,75,75,-1,2022,12,26,17
226,226,Everton,Wolves,1,2,2022-12-26 17:00:00,Craig Pawson,6,10,1,2,Premier League Round 17 2022/2023,-1,80,77,77,77,79,77,79,78,-1,2022,12,26,17
227,227,Leicester,Newcastle,0,3,2022-12-26 17:00:00,Jarred Gillett,13,15,2,1,Premier League Round 17 2022/2023,-3,79,78,79,79,78,79,76,78,-1,2022,12,26,17
228,228,Southampton,Brighton,1,3,2022-12-26 17:00:00,Robert Jones,6,7,4,5,Premier League Round 17 2022/2023,-2,75,75,76,76,76,77,75,76,-1,2022,12,26,17
229,229,Aston Villa,Liverpool,1,3,2022-12-26 19:30:00,Paul Tierney,7,9,1,4,Premier League Round 17 2022/2023,-2,79,80,78,79,84,85,84,85,-1,2022,12,26,17
230,230,Arsenal,West Ham,3,1,2022-12-26 22:00:00,Michael Oliver,9,7,6,7,Premier League Round 17 2022/2023,2,83,79,80,80,79,79,80,79,1,2022,12,26,17
231,231,Chelsea,Bournemouth,2,0,2022-12-27 19:30:00,Simon Hooper,3,6,1,0,Premier League Round 17 2022/2023,2,83,83,86,84,73,73,74,74,1,2022,12,27,17
232,232,Man United,Nottm Forest,3,0,2022-12-27 22:00:00,Anthony Taylor,9,9,0,5,Premier League Round 17 2022/2023,3,81,80,82,82,76,73,73,74,1,2022,12,27,17
233,233,Leeds,Man City,1,3,2022-12-28 22:00:00,Stuart Attwell,6,12,4,6,Premier League Round 17 2022/2023,-2,78,76,76,76,85,86,86,85,-1,2022,12,28,17
234,234,Man City,Brentford,1,2,2022-11-12 14:30:00,Peter Bankes,13,3,8,6,Premier League Round 16 2022/2023,-1,85,86,86,85,75,75,74,75,-1,2022,11,12,16
235,235,Bournemouth,Everton,3,0,2022-11-12 17:00:00,Craig Pawson,3,4,0,1,Premier League Round 16 2022/2023,3,73,73,74,74,80,77,77,77,1,2022,11,12,16
236,236,Liverpool,Southampton,3,1,2022-11-12 17:00:00,Simon Hooper,12,7,4,4,Premier League Round 16 2022/2023,2,84,85,84,85,75,75,76,76,1,2022,11,12,16
237,237,Nottm Forest,Crystal Palace,1,0,2022-11-12 17:00:00,John Brooks,8,9,2,0,Premier League Round 16 2022/2023,1,76,73,73,74,75,76,76,76,1,2022,11,12,16
238,238,Tottenham,Leeds,4,3,2022-11-12 17:00:00,Michael Salisbury,7,6,5,5,Premier League Round 16 2022/2023,1,84,79,81,82,78,76,76,76,1,2022,11,12,16
239,239,West Ham,Leicester,0,2,2022-11-12 17:00:00,Jarred Gillett,6,12,1,3,Premier League Round 16 2022/2023,-2,79,79,80,79,79,78,79,79,-1,2022,11,12,16
240,240,Newcastle,Chelsea,1,0,2022-11-12 19:30:00,Robert Jones,15,6,6,4,Premier League Round 16 2022/2023,1,78,79,76,78,83,83,86,84,1,2022,11,12,16
241,241,Wolves,Arsenal,0,2,2022-11-12 19:45:00,Stuart Attwell,4,9,0,0,Premier League Round 16,-2,79,77,79,78,83,79,80,80,-1,2022,11,12,16
242,242,Brighton,Aston Villa,1,2,2022-11-13 16:00:00,Chris Kavanagh,10,6,1,0,Premier League Round 16 2022/2023,-1,76,77,75,76,79,80,78,79,-1,2022,11,13,16
243,243,Fulham,Man United,1,2,2022-11-13 18:30:00,Paul Tierney,8,12,7,6,Premier League Round 16 2022/2023,-1,78,74,75,75,81,80,82,82,-1,2022,11,13,16
244,244,Arsenal,Nottm Forest,5,0,2022-10-30 16:00:00,Simon Hooper,10,5,0,1,Premier League Round 14 2022/2023,5,83,79,80,80,76,73,73,74,1,2022,10,30,14
245,245,Man United,West Ham,1,0,2022-10-30 18:15:00,Chris Kavanagh,11,10,0,1,Premier League Round 14 2022/2023,1,81,80,82,82,79,79,80,79,1,2022,10,30,14
246,246,Leeds,Bournemouth,4,3,2022-11-05 17:00:00,Tony Harrington,3,4,5,6,Premier League Round 15 2022/2023,1,78,76,76,76,73,73,74,74,1,2022,11,5,15
247,247,Man City,Fulham,2,1,2022-11-05 17:00:00,Darren England,10,8,6,5,Premier League Round 15 2022/2023,1,85,86,86,85,78,74,75,75,1,2022,11,5,15
248,248,Nottm Forest,Brentford,2,2,2022-11-05 17:00:00,Andre Marriner,5,5,1,0,Premier League Round 15 2022/2023,0,76,73,73,74,75,75,74,75,0,2022,11,5,15
249,249,Wolves,Brighton,2,3,2022-11-05 17:00:00,Graham Scott,4,4,2,1,Premier League Round 15 2022/2023,-1,79,77,79,78,76,77,75,76,-1,2022,11,5,15
250,250,Everton,Leicester,0,2,2022-11-05 19:30:00,David Coote,4,7,1,1,Premier League Round 15 2022/2023,-2,80,77,77,77,79,78,79,79,-1,2022,11,5,15
251,251,Chelsea,Arsenal,0,1,2022-11-06 14:00:00,Michael Oliver,8,10,5,6,Premier League Round 15 2022/2023,-1,83,83,86,84,83,79,80,80,-1,2022,11,6,15
252,252,Aston Villa,Man United,3,1,2022-11-06 16:00:00,Anthony Taylor,4,13,1,0,Premier League Round 15 2022/2023,2,79,80,78,79,81,80,82,82,1,2022,11,6,15
253,253,Southampton,Newcastle,1,4,2022-11-06 16:00:00,Stuart Attwell,5,13,4,4,Premier League Round 15 2022/2023,-3,75,75,76,76,78,79,76,78,-1,2022,11,6,15
254,254,West Ham,Crystal Palace,1,2,2022-11-06 16:00:00,Paul Tierney,9,10,5,8,Premier League Round 15 2022/2023,-1,79,79,80,79,75,76,76,76,-1,2022,11,6,15
255,255,Tottenham,Liverpool,1,2,2022-11-06 18:30:00,Andy Madley,7,9,6,5,Premier League Round 15 2022/2023,-1,84,79,81,82,84,85,84,85,-1,2022,11,6,15
256,256,Aston Villa,Brentford,4,0,2022-10-23 16:00:00,Darren England,5,5,4,4,Premier League Round 13 2022/2023,4,79,80,78,79,75,75,74,75,1,2022,10,23,13
257,257,Leeds,Fulham,2,3,2022-10-23 16:00:00,Anthony Taylor,1,7,5,5,Premier League Round 13 2022/2023,-1,78,76,76,76,78,74,75,75,-1,2022,10,23,13
258,258,Southampton,Arsenal,1,1,2022-10-23 16:00:00,Robert Jones,4,15,6,6,Premier League Round 13 2022/2023,0,75,75,76,76,83,79,80,80,0,2022,10,23,13
259,259,Wolves,Leicester,0,4,2022-10-23 16:00:00,Michael Oliver,3,7,3,2,Premier League Round 13 2022/2023,-4,79,77,79,78,79,78,79,79,-1,2022,10,23,13
260,260,Tottenham,Newcastle,1,2,2022-10-23 18:30:00,Jarred Gillett,10,11,0,1,Premier League Round 13 2022/2023,-1,84,79,81,82,78,79,76,78,-1,2022,10,23,13
261,261,West Ham,Bournemouth,2,0,2022-10-24 22:00:00,David Coote,10,6,6,5,Premier League Round 13 2022/2023,2,79,79,80,79,73,73,74,74,1,2022,10,24,13
262,262,Leicester,Man City,0,1,2022-10-29 14:30:00,Robert Jones,10,8,1,0,Premier League Round 14 2022/2023,-1,79,78,79,79,85,86,86,85,-1,2022,10,29,14
263,263,Bournemouth,Tottenham,2,3,2022-10-29 17:00:00,Anthony Taylor,5,7,6,4,Premier League Round 14 2022/2023,-1,73,73,74,74,84,79,81,82,-1,2022,10,29,14
264,264,Brentford,Wolves,1,1,2022-10-29 17:00:00,Robert Madley,5,3,4,7,Premier League Round 14 2022/2023,0,75,75,74,75,79,77,79,78,0,2022,10,29,14
265,265,Brighton,Chelsea,4,1,2022-10-29 17:00:00,Andy Madley,2,11,6,4,Premier League Round 14 2022/2023,3,76,77,75,76,83,83,86,84,1,2022,10,29,14
266,266,Crystal Palace,Southampton,1,0,2022-10-29 17:00:00,Michael Salisbury,7,5,6,5,Premier League Round 14 2022/2023,1,75,76,76,76,75,75,76,76,1,2022,10,29,14
267,267,Newcastle,Aston Villa,4,0,2022-10-29 17:00:00,Paul Tierney,13,5,1,0,Premier League Round 14 2022/2023,4,78,79,76,78,79,80,78,79,1,2022,10,29,14
268,268,Fulham,Everton,0,0,2022-10-29 19:30:00,John Brooks,7,6,0,1,Premier League Round 14 2022/2023,0,78,74,75,75,80,77,77,77,0,2022,10,29,14
269,269,Liverpool,Leeds,1,2,2022-10-29 21:45:00,Michael Oliver,12,1,6,6,Premier League Round 14 2022/2023,-1,84,85,84,85,78,76,76,76,-1,2022,10,29,14
270,270,Brighton,Nottm Forest,0,0,2022-10-18 21:30:00,Darren England,4,1,1,1,Premier League Round 12 2022/2023,0,76,77,75,76,76,73,73,74,0,2022,10,18,12
271,271,Crystal Palace,Wolves,2,1,2022-10-18 22:15:00,David Coote,6,6,0,2,Premier League Round 12 2022/2023,1,75,76,76,76,79,77,79,78,1,2022,10,18,12
272,272,Bournemouth,Southampton,0,1,2022-10-19 21:30:00,John Brooks,9,1,5,4,Premier League Round 12 2022/2023,-1,73,73,74,74,75,75,76,76,-1,2022,10,19,12
273,273,Brentford,Chelsea,0,0,2022-10-19 21:30:00,Jarred Gillett,7,15,5,4,Premier League Round 12 2022/2023,0,75,75,74,75,83,83,86,84,0,2022,10,19,12
274,274,Liverpool,West Ham,1,0,2022-10-19 21:30:00,Stuart Attwell,10,13,3,1,Premier League Round 12 2022/2023,1,84,85,84,85,79,79,80,79,1,2022,10,19,12
275,275,Newcastle,Everton,1,0,2022-10-19 21:30:00,Tony Harrington,9,7,1,1,Premier League Round 12 2022/2023,1,78,79,76,78,80,77,77,77,1,2022,10,19,12
276,276,Man United,Tottenham,2,0,2022-10-19 22:15:00,Simon Hooper,10,10,6,4,Premier League Round 12 2022/2023,2,81,80,82,82,84,79,81,82,1,2022,10,19,12
277,277,Fulham,Aston Villa,3,0,2022-10-20 21:30:00,Michael Oliver,4,6,4,5,Premier League Round 12 2022/2023,3,78,74,75,75,79,80,78,79,1,2022,10,20,12
278,278,Leicester,Leeds,2,0,2022-10-20 22:15:00,Peter Bankes,4,2,5,4,Premier League Round 12 2022/2023,2,79,78,79,79,78,76,76,76,1,2022,10,20,12
279,279,Nottm Forest,Liverpool,1,0,2022-10-22 14:30:00,Paul Tierney,2,12,2,2,Premier League Round 13 2022/2023,1,76,73,73,74,84,85,84,85,1,2022,10,22,13
280,280,Everton,Crystal Palace,3,0,2022-10-22 17:00:00,Simon Hooper,6,8,1,0,Premier League Round 13 2022/2023,3,80,77,77,77,75,76,76,76,1,2022,10,22,13
281,281,Man City,Brighton,3,1,2022-10-22 17:00:00,Craig Pawson,10,5,0,1,Premier League Round 13 2022/2023,2,85,86,86,85,76,77,75,76,1,2022,10,22,13
282,282,Chelsea,Man United,1,1,2022-10-22 19:30:00,Stuart Attwell,13,13,5,5,Premier League Round 13 2022/2023,0,83,83,86,84,81,80,82,82,0,2022,10,22,13
283,283,Nottm Forest,Aston Villa,1,1,2022-10-10 22:00:00,Anthony Taylor,0,5,1,0,Premier League Round 10 2022/2023,0,76,73,73,74,79,80,78,79,0,2022,10,10,10
284,284,Brentford,Brighton,2,0,2022-10-14 22:00:00,Michael Salisbury,5,7,4,6,Premier League Round 11 2022/2023,2,75,75,74,75,76,77,75,76,1,2022,10,14,11
285,285,Leicester,Crystal Palace,0,0,2022-10-15 14:30:00,Andy Madley,3,5,1,0,Premier League Round 11 2022/2023,0,79,78,79,79,75,76,76,76,0,2022,10,15,11
286,286,Fulham,Bournemouth,2,2,2022-10-15 17:00:00,Graham Scott,6,9,5,5,Premier League Round 11 2022/2023,0,78,74,75,75,73,73,74,74,0,2022,10,15,11
287,287,Wolves,Nottm Forest,1,0,2022-10-15 17:00:00,Thomas Bramall,4,1,4,3,Premier League Round 11 2022/2023,1,79,77,79,78,76,73,73,74,1,2022,10,15,11
288,288,Tottenham,Everton,2,0,2022-10-15 19:30:00,Paul Tierney,10,8,0,1,Premier League Round 11 2022/2023,2,84,79,81,82,80,77,77,77,1,2022,10,15,11
289,289,Aston Villa,Chelsea,0,2,2022-10-16 16:00:00,Robert Jones,6,13,6,4,Premier League Round 11 2022/2023,-2,79,80,78,79,83,83,86,84,-1,2022,10,16,11
290,290,Leeds,Arsenal,0,1,2022-10-16 16:00:00,Chris Kavanagh,2,15,5,5,Premier League Round 11 2022/2023,-1,78,76,76,76,83,79,80,80,-1,2022,10,16,11
291,291,Man United,Newcastle,0,0,2022-10-16 16:00:00,Craig Pawson,12,8,0,1,Premier League Round 11 2022/2023,0,81,80,82,82,78,79,76,78,0,2022,10,16,11
292,292,Southampton,West Ham,1,1,2022-10-16 16:00:00,Peter Bankes,3,12,4,6,Premier League Round 11 2022/2023,0,75,75,76,76,79,79,80,79,0,2022,10,16,11
293,293,Liverpool,Man City,1,0,2022-10-16 18:30:00,Anthony Taylor,10,13,4,8,Premier League Round 11 2022/2023,1,84,85,84,85,85,86,86,85,1,2022,10,16,11
294,294,Man City,Man United,6,3,2022-10-02 16:00:00,Michael Oliver,13,12,4,4,Premier League Round 9 2022/2023,3,85,86,86,85,81,80,82,82,1,2022,10,2,9
295,295,Leeds,Aston Villa,0,0,2022-10-02 18:30:00,Stuart Attwell,7,7,4,6,Premier League Round 9 2022/2023,0,78,76,76,76,79,80,78,79,0,2022,10,2,9
296,296,Leicester,Nottm Forest,4,0,2022-10-03 22:00:00,Robert Jones,3,3,2,2,Premier League Round 9 2022/2023,4,79,78,79,79,76,73,73,74,1,2022,10,3,9
297,297,Bournemouth,Leicester,2,1,2022-10-08 17:00:00,Michael Salisbury,6,3,0,1,Premier League Round 10 2022/2023,1,73,73,74,74,79,78,79,79,1,2022,10,8,10
